id;type;url;ip;date;
"289";"Pony";"http://www.bandyban.com/er/admin.php";"169.255.59.4";"24-09-2017";
"290";"DiamondFox";"http://www.bandyban.com/daimond/Panel/";"169.255.59.4";"24-09-2017";
"291";"Pony";"http://www.bandyban.com/new%20nd/admin.php";"169.255.59.4";"24-09-2017";
"292";"DiamondFox";"http://my-exmt.net/g0ne/temp/";"64.150.191.165";"24-09-2017";
"293";"Agent Tesla";"http://53bonline.com/tes/WebPanel/login.php";"103.6.196.77";"24-09-2017";
"294";"Agent Tesla";"http://www.icrci.org/login.php";"173.237.190.72";"24-09-2017";
"295";"Agent Tesla";"http://vivaasindustry.com/morgan/login.php";"149.56.127.121";"24-09-2017";
"296";"Agent Tesla";"http://vivaasindustry.com/morganboy/login.php";"149.56.127.121";"24-09-2017";
"297";"Agent Tesla";"http://www.blaxx.hol.es/Web%20Panel/login.php";"31.170.164.79";"24-09-2017";
"298";"Agent Tesla";"https://www.teamspeak-plugin.com/login.php";"31.31.196.223";"24-09-2017";
"299";"Agent Tesla";"http://futurarice.com/login.php?lang=en";"173.237.190.72";"24-09-2017";
"300";"Agent Tesla";"http://vivaasindustry.com/mctagent/login.php";"149.56.127.121";"24-09-2017";
"301";"Agent Tesla";"https://www.bhgeae.com/login.php";"198.38.90.108";"24-09-2017";
"302";"PlasmaBot";"http://zeroca.club/futur/login.php";"82.221.129.19";"25-09-2017";
"303";"TinyNuke";"http://qe3fym5d7hdrex7m.onion.link/xb1/";"103.198.0.2";"25-09-2017";
"304";"TinyNuke";"http://qe3fym5d7hdrex7m.onion.link/xb2/";"103.198.0.2";"25-09-2017";
"305";"TinyNuke";"http://qe3fym5d7hdrex7m.onion.link/xb3/";"103.198.0.2";"25-09-2017";
"306";"LokiBot";"http://www.microceeto.com/Loki%20fire/Panel/five/fre.php";"162.214.13.155";"25-09-2017";
"307";"LokiBot";"http://www.microceeto.com/wp-secure/conet/loki/Panel/five/fre.php";"162.214.13.155";"25-09-2017";
"308";"Atmos";"http://kbcvalve.com/images/banners/cp.php?m=login";"182.50.146.128";"25-09-2017";
"309";"Pony";"http://a0160247.xsph.ru/aboutmpt7141534yqyg00d1/local/admin.php";"141.8.193.103";"26-09-2017";
"311";"Phishing";"http://www.vinhausherr.fr/local/dhl/dhl.html";"109.234.161.30";"26-09-2017";
"312";"Keybase";"http://speedforce.gq/money/PHP/";"217.174.148.65";"26-09-2017";
"313";"Phishing";"http://activate-info.gq/red.html";"216.172.165.205";"26-09-2017";
"314";"Phishing";"http://www.piloya.gq/index/new%20yahoo%20page/Y1.html";"178.159.36.241";"26-09-2017";
"315";"Phishing";"http://secur.gq/m.facebook.com/confirm/account.unblock";"51.254.92.126";"26-09-2017";
"316";"Phishing";"http://www.hyboom.gq/File/file/open/onedrive/";"178.159.36.241";"26-09-2017";
"317";"Phishing";"http://www.orniry.gq/dhl/new/";"178.159.36.241";"26-09-2017";
"318";"Phishing";"http://www.orniry.gq/ewa/new/";"178.159.36.241";"26-09-2017";
"319";"Phishing";"http://www.orniry.gq/remy/new/";"178.159.36.241";"26-09-2017";
"320";"Pony";"http://mpag.gov.my/fms/sufia/cali/admin.php";"202.71.109.230";"28-09-2017";
"321";"BankBot";"http://botter.zzz.com.ua/?cont=kliets&amp;page=1";"5.79.66.145";"28-09-2017";
"322";"Stealer";"http://sondomax.co/f78gu9vyc7d6x5f89vg980oi/";"47.89.251.29";"28-09-2017";
"323";"Pony";"http://aldierifs.com/Woxo/panel/admin.php";"107.180.25.155";"30-09-2017";
"324";"Pony";"http://clearpictures.top/one/Server/admin.php";"164.160.128.116";"30-09-2017";
"325";"pony";"http://www.farizcollection.com/panel/admin.php";"202.52.146.76";"01-10-2017";
"326";"lokibot";"http://www.farizcollection.com/cti/panel/five/fre.php";"202.52.146.76";"01-10-2017";
"327";"azorult";"http://myxamop.com/";"192.99.14.211";"01-10-2017";
"328";"azorult";"http://flash-piayer-update.com.md-90.webhostbox.net/";"162.251.85.157";"01-10-2017";
"329";"azorult";"http://coinbitbot.ru/s/";"193.124.184.166";"01-10-2017";
"330";"azorult";"http://www.grandmasson.pw/";"173.44.42.163";"01-10-2017";
"331";"azorult";"http://181.215.235.154/au/";"181.215.235.154";"01-10-2017";
"332";"azorult";"http://ninjatrader.life/update/";"194.67.222.18";"01-10-2017";
"333";"quantloader";"http://coinbitbot.ru/x/admin";"193.124.184.166";"01-10-2017";
"334";"pony";"http://rnpsfoodshk.com/mar/panel/admin.php";"103.63.2.250";"01-10-2017";
"335";"pony";"https://www.morrisonrich.com/d13/panel/admin.php";"108.61.60.106";"01-10-2017";
"336";"pony";"http://www.dhaifinsurance.com/php/admin.php";"199.189.249.231";"01-10-2017";
"337";"pony";"http://www.tongshinpacks.com/sim/admin.php";"185.170.40.40";"01-10-2017";
"338";"pony";"http://www.tongshinpacks.com/cboy/admin.php";"185.170.40.40";"01-10-2017";
"339";"pony";"http://www.tongshinpacks.com/mez/admin.php";"185.170.40.40";"01-10-2017";
"340";"pony";"http://www.tongshinpacks.com/ken/admin.php";"185.170.40.40";"01-10-2017";
"341";"keybase";"http://www.tongshinpacks.com/kbase/login.php";"185.170.40.40";"01-10-2017";
"342";"pony";"http://www.tongshinpacks.com/jul/admin.php";"185.170.40.40";"01-10-2017";
"343";"pony";"http://www.tongshinpacks.com/ike/admin.php";"185.170.40.40";"01-10-2017";
"344";"pony";"http://mail.leapeg.com/soft/lea/admin.php";"174.142.220.85";"01-10-2017";
"345";"pony";"http://mail.leapeg.com/enter/lea3/admin.php";"174.142.220.85";"01-10-2017";
"346";"pony";"http://mail.leapeg.com/lift/lea2/admin.php";"174.142.220.85";"01-10-2017";
"347";"betabot";"http://colimna.me/pony/login.php";"185.141.24.64";"01-10-2017";
"348";"lokibot";"http://colimna.me//lok/fre.php";"185.141.24.64";"01-10-2017";
"349";"bankbot";"http://clen990smg.temp.swtest.ru";"77.222.40.193";"02-10-2017";
"350";"pony";"http://www.kiwilugardeocio.com/nd2/panelnew/admin.php";"208.86.156.188";"02-10-2017";
"351";"pony";"http://www.kiwilugardeocio.com/nd1/panelnew/admin.php";"208.86.156.188";"02-10-2017";
"352";"pony";"https://www.urlurl.me/v2/admin.php";"103.63.2.183";"02-10-2017";
"353";"pony";"http://www.uclexa.com/learn/adi/admin.php";"66.117.14.246";"02-10-2017";
"354";"phishing";"http://www.uclexa.com/wholesaler-distributor.php";"66.117.14.246";"02-10-2017";
"355";"phishing";"http://www.uclexa.com/walmart.php";"66.117.14.246";"02-10-2017";
"356";"phishing";"http://www.uclexa.com/purchaseorder.php";"66.117.14.246";"02-10-2017";
"357";"phishing";"http://www.uclexa.com/armysurplus.php";"66.117.14.246";"02-10-2017";
"358";"pony";"http://www.forevergod2017.com/amen/admin.php";"162.216.5.109";"02-10-2017";
"359";"lokibot";"http://khabonbonles.com/panel/fre.php";"178.159.36.185";"03-10-2017";
"360";"pony";"http://sedhitarahsa.com/kayboy/admin.php";"178.159.36.185";"03-10-2017";
"361";"Pony";"http://sedhitarahsa.com/onyi/admin.php";"178.159.36.185";"03-10-2017";
"362";"Pony";"http://sedhitarahsa.com/nwata/admin.php";"178.159.36.185";"03-10-2017";
"363";"Pony";"http://sedhitarahsa.com/obi/admin.php";"178.159.36.185";"03-10-2017";
"364";"Phishing";"http://stayclams.com/in/";"62.210.15.179";"03-10-2017";
"365";"pony";"http://dekonline.com.ng/locale/css/admin.php";"69.175.25.172";"03-10-2017";
"366";"pony";"http://ventasmisotrolstgo.cl/wp-includes/trump/paneltwotwo/admin.php";"131.72.236.28";"03-10-2017";
"368";"Pony";"http://www.scoutsanpedro.cl/custain/admin.php";"192.141.168.106";"03-10-2017";
"369";"BlueBot";"http://lololol.netsons.org/WebPanel/index.php";"46.252.157.8";"03-10-2017";
"371";"BlueBot";"http://estate.gq/login.php";"185.50.25.17";"03-10-2017";
"372";"BlueBot";"http://bck.kl.com.ua/login.php";"5.79.66.145";"03-10-2017";
"373";"BlueBot";"http://vuichoi.ga/WebPanel/login.php";"103.53.231.6";"03-10-2017";
"374";"BlueBot";"http://blackdays.info/karanje/login.php";"217.182.53.155";"03-10-2017";
"375";"BaclDays";"http://blackdays.info/gp/show/login";"217.182.53.155";"03-10-2017";
"376";"LokiBot";"http://185.207.205.37/tonero/fre.php";"185.207.205.37";"03-10-2017";
"377";"phishing";"http://gift-codes.club/";"23.254.128.195";"03-10-2017";
"378";"Phishing";"http://overwatchfreegenerator.club/ow/freeoverwatchgen.com/index.html";"199.188.200.46";"03-10-2017";
"379";"HawkEye";"http://mailalerting.gdn/RH/MO/login.php";"174.136.29.110";"03-10-2017";
"380";"KeyBase";"http://mailalerting.gdn/z/v/login.php";"174.136.29.110";"03-10-2017";
"381";"KeyBase";"http://mailalerting.gdn/pr/GOD/login.php";"174.136.29.110";"03-10-2017";
"382";"KeyBase";"http://mailalerting.gdn/public_html/Logs/keybase/login.php";"174.136.29.110";"03-10-2017";
"383";"KeyBase";"http://mailalerting.gdn/public_html/pr/keybase/login.php";"174.136.29.110";"03-10-2017";
"384";"KeyBase";"http://mailalerting.gdn/public_html/m/keybase/login.php";"174.136.29.110";"03-10-2017";
"385";"KeyBase";"http://mailalerting.gdn/k/login.php";"174.136.29.110";"03-10-2017";
"386";"Pony";"http://www.ballpowerr.com/myjoy/myjoy/admin.php";"108.61.47.186";"03-10-2017";
"387";"LokiBot";"http://dogewareservice.ru/james/lassw/ferengheit/fre.php";"103.200.22.206";"04-10-2017";
"388";"LokiBot";"http://evapimp.tk/gtr/ytr/five/";"107.189.3.221";"04-10-2017";
"389";"MatrixAdmin";"https://www.xxxxx777.me/control/";"195.154.181.195";"05-10-2017";
"390";"Pony";"http://apaxboats.com/boogoole/admin.php";"103.73.190.234";"06-10-2017";
"391";"Pony";"http://apaxboats.com/slimgoogle/admin.php";"103.73.190.234";"06-10-2017";
"392";"KeyBase";"http://apaxboats.com/stealer/PHP/";"103.73.190.234";"06-10-2017";
"394";"Pony";"http://www.skylite.com.sa/map/admin.php";"212.76.85.42";"06-10-2017";
"395";"Pony";"http://www.skylite.com.sa/skylite/admin.php";"212.76.85.42";"06-10-2017";
"396";"Pony";"http://szevargrows.com/new/Panel/admin.php";"50.116.98.111";"06-10-2017";
"397";"Phishing";"http://pakmetals.com/v33/webapps/";"185.46.120.29";"06-10-2017";
"398";"Pony";"http://maxbulksnews.com/dan/admin.php";"178.159.36.185";"06-10-2017";
"399";"Phishing";"http://tropicalfruits.win/";"49.51.135.59";"06-10-2017";
"400";"Phishing";"http://hax4u.win/";"164.132.83.194";"06-10-2017";
"401";"Pony";"http://www.sedhitarahsa.com/nwata/admin.php";"178.159.36.185";"06-10-2017";
"402";"Pony";"http://www.sedhitarahsa.com/onyi/admin.php";"178.159.36.185";"06-10-2017";
"403";"Pony";"http://www.sedhitarahsa.com/obi/admin.php";"178.159.36.185";"06-10-2017";
"404";"Pony";"http://www.sedhitarahsa.com/kayboy/admin.php";"178.159.36.185";"06-10-2017";
"405";"AgentTesla";"http://mnbvcxzus.com/login.php";"173.212.214.154";"06-10-2017";
"406";"HawkEye";"http://ns359092.ovh.net/login.php";"91.121.155.160";"06-10-2017";
"407";"HawkEye";"http://mc.pilotdan1985.com/hawkeye/new/login.php";"71.60.166.7";"06-10-2017";
"408";"HawkEye";"http://serveur.reborn-minecraft.com/login.php";"91.121.155.160";"06-10-2017";
"409";"LokiBot";"http://rimpol.ga/1/five/fre.php";"178.159.36.241";"07-10-2017";
"410";"LokiBot";"http://rimpol.ga/ca/Panel/five/fre.php";"178.159.36.241";"07-10-2017";
"411";"LokiBot";"http://rimpol.ga/five/fre.php";"178.159.36.241";"07-10-2017";
"412";"LokiBot";"http://rimpol.ga/image/five/fre.php";"178.159.36.241";"07-10-2017";
"413";"Phishing";"http://rimpol.ga/microsoft/";"178.159.36.241";"07-10-2017";
"414";"LokiBot";"http://rimpol.ga/vices/five/fre.php";"178.159.36.241";"07-10-2017";
"415";"BlueBotnet";"http://www.policezonerp.com/blue/login.php";"104.31.76.107";"07-10-2017";
"416";"VertexNetLoader";"http://www.policezonerp.com/vertenex/";"104.31.77.107";"07-10-2017";
"417";"MegalodonHTTP";"http://www.policezonerp.com/mega/login.php";"104.31.76.107";"07-10-2017";
"418";"Neutrino";"http://www.policezonerp.com/sv/";"104.31.76.107";"07-10-2017";
"419";"PlasmaHTTP";"http://www.policezonerp.com/panel/login.php";"104.31.76.107";"07-10-2017";
"420";"Phishing";"http://www.sarele.com/docs/";"5.10.68.190";"07-10-2017";
"421";"Phishing";"http://shndelzkrinta.com/alibabaPage/";"111.90.138.235";"07-10-2017";
"422";"Phishing";"http://lemeridlenperimeter.com/Onedrive/";"37.58.125.211";"07-10-2017";
"423";"Phishing";"http://bunilltd.com/PDF/";"50.28.1.252";"07-10-2017";
"424";"Phishing";"http://www.sprayfoammichigan.org/OneDrivenew/OneDrivenew/OneDrivenew/";"45.40.137.190";"07-10-2017";
"425";"Phishing";"http://sodathunders.in/newest/onedrive/";"103.39.133.227";"07-10-2017";
"426";"Phishing";"http://bibliotecateocratico.net/GMAIL/Gmail/VERIFY%20YOUR%20GMAIL%20NOW.htm";"212.1.212.12";"07-10-2017";
"427";"Phishing";"http://inncare.in/mail/hotmail/";"198.15.109.19";"07-10-2017";
"428";"Phishing";"http://www.abango.com.br/wp-includes/js/swfupload/lcl/";"192.185.208.34";"07-10-2017";
"429";"Phishing";"http://nextasux.com/ss/agricole.zip";"78.40.72.149";"07-10-2017";
"430";"Phishing";"http://ims-fe.com/dhl/dhl/DHL.php";"72.34.57.26";"07-10-2017";
"431";"Phishing";"http://ims-fe.com/pascal/";"72.34.57.26";"07-10-2017";
"432";"Phishing";"http://www.maizmier.com/updatedd/DHL.zip";"184.172.162.56";"07-10-2017";
"433";"Phishing";"http://kojidigital.com/wpadmin/dhl/DHL.zip";"8.29.131.146";"07-10-2017";
"434";"Phishing";"http://pvsengineers.in/images/theme/DHL.zip";"142.44.174.193";"07-10-2017";
"435";"Phishing";"http://colleaguespainting.com.au/Paypal.zip";"27.121.64.86";"07-10-2017";
"436";"Phishing";"http://ucblongwy.fr/BT/paypal.zip";"195.114.18.152";"07-10-2017";
"437";"Phishing";"http://users.silenceisdefeat.com/du101w.dub101.mail.live.com/dummy/dummy/PayPal.zip";"63.246.141.156";"07-10-2017";
"438";"Phishing";"http://www.livedatahome.com/update.center.paypall/paypal.zip";"108.167.160.24";"07-10-2017";
"439";"Phishing";"http://botrina.100megs23.com/paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch/paypal.zip";"199.204.248.106";"07-10-2017";
"440";"Pony";"http://98.142.221.58/~comsgautopart/.restore/backup/2017/";"98.142.221.58";"08-10-2017";
"441";"Pony";"http://autoservice22.ru/Pony/Panel/admin.php";"80.78.250.67";"08-10-2017";
"442";"Unknown";"http://sexybutt.hol.es/12.php";"31.170.167.171";"08-10-2017";
"443";"phishing";"http://www.tools-game.hol.es/Script%20Phising%20COC%20New%203.zip";"93.188.160.149";"08-10-2017";
"445";"KeyBase";"http://acgfinancial.gq/alozie/PHP/";"103.73.190.234";"09-10-2017";
"446";"Pony";"http://alessa-kw.com/Californiagogle/admin.php";"103.73.190.234";"09-10-2017";
"447";"Pony";"http://clearpictures.top/eze/Server/admin.php";"164.160.128.116";"09-10-2017";
"448";"Pony";"http://clearpictures.top/ok/Server/admin.php";"164.160.128.116";"09-10-2017";
"449";"Loki";"http://87.236.215.188/tbag/fre.php";"87.236.215.188";"09-10-2017";
"450";"LokiBot";"http://loramyra.smrtp.ru/sape/Panel/fre.php";"185.9.147.1";"09-10-2017";
"451";"LokiBot";"http://loramyra.smrtp.ru/feelings/Panel/five/fre.ph";"185.9.147.1";"09-10-2017";
"452";"LokiBot";"http://clojschool.com/parent/PTA/fre.php";"101.99.75.19";"09-10-2017";
"453";"ZemraDDoS";"https://game-portal.su/bn/zema/admin/";"104.31.78.124";"09-10-2017";
"454";"LokiBot";"http://www.allstroyka.eleko.by/media/live/fre.php";"93.125.99.83";"09-10-2017";
"455";"Phishing";"https://tinderweb.tk/Instagram/";"104.28.12.123";"09-10-2017";
"456";"Phishing";"http://cooroe.ga/update/";"178.159.36.241";"09-10-2017";
"457";"Phishing";"http://cooroe.ga/pdf/";"178.159.36.241";"09-10-2017";
"458";"LokiBot";"http://91.92.109.199/~zadmin/mode/2009/fre.php";"91.92.109.199";"10-10-2017";
"459";"Pony";"http://a0162057.xsph.ru/aboutmpt7141534yPvqDq929BSx/vault/admin.php";"141.8.192.159";"10-10-2017";
"460";"Pony";"http://mhamid-travel.com/web/email/admin/login/admin.php";"5.39.13.12";"10-10-2017";
"461";"LokiBot";"http://alrafoods.us/cronic/loki/fre.php";"185.165.29.55";"10-10-2017";
"462";"LokiBot";"http://kunlepa.ga/Panel/fre.php";"146.71.86.55";"10-10-2017";
"463";"LokiBot";"http://newbet.flu.cc/ml/vrs/peta/lok/panel/fre.php";"155.94.252.52";"10-10-2017";
"464";"LokiBot";"http://dom-cliq.ml/yavx/zero/fre.php";"89.46.222.20";"10-10-2017";
"465";"Azorult";"http://181.215.235.215/au/";"181.215.235.215";"11-10-2017";
"466";"LokiBot";"http://sm2mobile.com/school/help/fre.php";"77.72.0.146";"12-10-2017";
"467";"LokiBot";"http://185.165.29.27/Salesfv/enel/five/fre.php";"185.165.29.27";"13-10-2017";
"468";"DDoSBot";"http://maleinfachsotest.gdn/gott/";"178.17.170.139";"13-10-2017";
"469";"Pony";"http://sonatrach.us/obinp2/admin.php";"162.144.220.37";"14-10-2017";
"470";"Phishing";"http://sonatrach.us/view.zip";"162.144.220.37";"14-10-2017";
"471";"Pony";"http://sonatrach.us/pon/admin.php";"162.144.220.37";"14-10-2017";
"472";"Pony";"http://sonatrach.us/otip5/admin.php";"162.144.220.37";"14-10-2017";
"473";"Pony";"http://sonatrach.us/otic/admin.php";"162.144.220.37";"14-10-2017";
"474";"Pony";"http://sonatrach.us/onit/admin.php";"162.144.220.37";"14-10-2017";
"475";"Pony";"http://sonatrach.us/fidtest/admin.php";"162.144.220.37";"14-10-2017";
"476";"Pony";"http://sonatrach.us/asusp3/admin.php";"162.144.220.37";"14-10-2017";
"477";"LokiBot";"http://forevergod2017.com/me/Panel/five/fre.php";"162.216.5.109";"14-10-2017";
"479";"Tables";"http://googl-1010-final.com/sys12content/index.php";"45.58.115.90";"14-10-2017";
"480";"Phishing";"http://www.yourbrandservice.ltd/alt.zip";"162.210.100.9";"14-10-2017";
"481";"Zeus";"http://allanskov.dk/digits/server/cp.php?m=login";"89.249.4.69";"14-10-2017";
"482";"LokiBot";"http://buythetvshield.com/lki/Panel/five/fre.php";"198.89.121.150";"15-10-2017";
"483";"LokiBot";"http://80.208.226.98/v2/fre.php";"80.208.226.98";"18-10-2017";
"484";"LokiBot";"http://185.125.230.221/~zadmin/mode/eval/fre.php";"185.125.230.221";"18-10-2017";
"485";"Pony";"http://clearpictures.top/abou/panel/admin.php";"164.160.128.116";"18-10-2017";
"486";"LokiBot";"http://cad-hub.com/filed/fre.php";"46.16.188.7";"18-10-2017";
"487";"AgentTesla";"http://cryptovoip.in/WebPanel/login.php";"103.21.58.122";"18-10-2017";
"488";"Poy";"http://soporteminero.com/enter/kaju/admin.php";"72.29.69.103";"18-10-2017";
"489";"Pony";"http://soporteminero.com/enter/joey/admin.php";"72.29.69.103";"18-10-2017";
"490";"Phishing";"http://adobedocument.online/index_v2_files.zip";"159.148.186.6";"18-10-2017";
"491";"Phishing";"http://adobedocuments.online/index_v2_files%20(1).zip";"159.148.186.6";"18-10-2017";
"492";"Pony";"http://egl.ma/kss/panel/admin.php";"144.76.6.212";"19-10-2017";
"493";"Zeus";"http://nafeco.co/new/panel/cp.php";"185.2.14.195";"19-10-2017";
"494";"LokiBot";"http://uioplo.com/nani/PvqDq929BSx_A_D_M1n_a.php";"91.210.106.116";"20-10-2017";
"495";"LokiBot";"http://justloki.info/elgidi/five/fre.php";"82.118.242.100";"20-10-2017";
"496";"LokiBot";"http://185.165.29.173/remzam/fre.php";"185.165.29.173";"20-10-2017";
"497";"Atmos";"https://lifeshowme.com/chin/atmos/cp.php?m=login";"185.141.25.242";"21-10-2017";
"498";"DDoS";"http://ddoszedrip2fsxzo.onion/";"ddoszedrip2fsxzo.onion";"21-10-2017";
"499";"Phishing";"http://updateyouraccountinfonow.com/";"173.212.214.240";"21-10-2017";
"500";"Pony";"http://maxbulksnews.com/dj123/admin.php";"178.159.36.185";"21-10-2017";
"501";"LokiBot";"http://www.petrowind.com.ph/Panel/five/fre.php";"192.185.16.104";"21-10-2017";
"502";"LokiBot";"http://successfulwebsx.com/alu/Panel/five/fre.php";"91.234.99.151";"21-10-2017";
"503";"LokiBot";"http://successfulwebsx.com/fold/Panel/five/fre.php";"91.234.99.151";"21-10-2017";
"504";"LokiBot";"http://www.hsixteen.com/presh/panel/fre.php";"169.255.59.14";"21-10-2017";
"505";"LokiBot";"http://www.hsixteen.com/isdore/fre.php";"169.255.59.14";"21-10-2017";
"506";"LokiBot";"http://www.hsixteen.com/nels/panel/fre.php";"169.255.59.14";"21-10-2017";
"507";"LokiBot";"http://www.hsixteen.com/loki/fre.php";"169.255.59.14";"21-10-2017";
"508";"LokiBot";"http://kunlape1.ga/Panel/fre.php";"146.71.86.55";"21-10-2017";
"509";"LokiBot";"http://schungary.hu/swdrheinolcomm/kpound/five/fre.php";"79.172.252.68";"21-10-2017";
"510";"LokiBot";"http://pan4mail.com/Pan/help/fre.php";"91.218.247.90";"21-10-2017";
"511";"LokiBot";"http://epco.nut.cc/ml/vrs/peta/2/lok/panel/fre.php";"204.93.177.47";"21-10-2017";
"512";"KeyBase";"http://weblodder.ga/jamo/wp-content/keybase/login.php";"148.66.137.28";"21-10-2017";
"513";"LokiBot";"http://80.209.224.204/v2/fre.php";"80.209.224.204";"21-10-2017";
